pais,fecha_corte,casos_confirmados,muertes,recuperados,en_tratamiento,tasa_letalidad
Indonesia,2020-03-09,19,0,0,19,0
Indonesia,2020-03-10,27,0,2,25,0
Indonesia,2020-03-11,34,1,2,31,2.94
Indonesia,2020-03-12,34,1,2,31,2.94
Indonesia,2020-03-13,69,4,2,63,5.8
Indonesia,2020-03-14,96,5,8,83,5.21
Irán,2020-01-22,0,0,0,0,NaN
Irán,2020-01-23,0,0,0,0,NaN
Irán,2020-01-24,0,0,0,0,NaN
Irán,2020-01-25,0,0,0,0,NaN
Irán,2020-01-26,0,0,0,0,NaN
Irán,2020-01-27,0,0,0,0,NaN
Irán,2020-01-28,0,0,0,0,NaN
Irán,2020-01-29,0,0,0,0,NaN
Irán,2020-01-30,0,0,0,0,NaN
Irán,2020-01-31,0,0,0,0,NaN
Irán,2020-02-01,0,0,0,0,NaN
Irán,2020-02-02,0,0,0,0,NaN
Irán,2020-02-03,0,0,0,0,NaN
Irán,2020-02-04,0,0,0,0,NaN
Irán,2020-02-05,0,0,0,0,NaN
Irán,2020-02-06,0,0,0,0,NaN
Irán,2020-02-07,0,0,0,0,NaN
Irán,2020-02-08,0,0,0,0,NaN
Irán,2020-02-09,0,0,0,0,NaN
Irán,2020-02-10,0,0,0,0,NaN
Irán,2020-02-11,0,0,0,0,NaN
Irán,2020-02-12,0,0,0,0,NaN
Irán,2020-02-13,0,0,0,0,NaN
Irán,2020-02-14,0,0,0,0,NaN
Irán,2020-02-15,0,0,0,0,NaN
Irán,2020-02-16,0,0,0,0,NaN
Irán,2020-02-17,0,0,0,0,NaN
Irán,2020-02-18,0,0,0,0,NaN
Irán,2020-02-19,2,2,0,0,100
Irán,2020-02-20,5,2,0,3,40
Irán,2020-02-21,18,4,0,14,22.22
Irán,2020-02-22,28,5,0,23,17.86
Irán,2020-02-23,43,8,0,35,18.6
Irán,2020-02-24,61,12,0,49,19.67
Irán,2020-02-25,95,16,0,79,16.84
Irán,2020-02-26,139,19,49,71,13.67
Irán,2020-02-27,245,26,49,170,10.61
Irán,2020-02-28,388,34,73,281,8.76
Irán,2020-02-29,593,43,123,427,7.25
Irán,2020-03-01,978,54,175,749,5.52
Irán,2020-03-02,1501,66,291,1144,4.4
Irán,2020-03-03,2336,77,291,1968,3.3
Irán,2020-03-04,2922,92,552,2278,3.15
Irán,2020-03-05,3513,107,739,2667,3.05
Irán,2020-03-06,4747,124,913,3710,2.61
Irán,2020-03-07,5823,145,1669,4009,2.49
Irán,2020-03-08,6566,194,2134,4238,2.95
Irán,2020-03-09,7161,237,2394,4530,3.31
Irán,2020-03-10,8042,291,2731,5020,3.62
Irán,2020-03-11,9000,354,2959,5687,3.93
Irán,2020-03-12,10075,429,2959,6687,4.26
Irán,2020-03-13,11364,514,2959,7891,4.52
Irán,2020-03-14,12729,611,2959,9159,4.8
Iraq,2020-01-22,0,0,0,0,NaN
Iraq,2020-01-23,0,0,0,0,NaN
Iraq,2020-01-24,0,0,0,0,NaN
Iraq,2020-01-25,0,0,0,0,NaN
Iraq,2020-01-26,0,0,0,0,NaN
Iraq,2020-01-27,0,0,0,0,NaN
Iraq,2020-01-28,0,0,0,0,NaN
Iraq,2020-01-29,0,0,0,0,NaN
Iraq,2020-01-30,0,0,0,0,NaN
Iraq,2020-01-31,0,0,0,0,NaN
Iraq,2020-02-01,0,0,0,0,NaN
Iraq,2020-02-02,0,0,0,0,NaN
Iraq,2020-02-03,0,0,0,0,NaN
Iraq,2020-02-04,0,0,0,0,NaN
Iraq,2020-02-05,0,0,0,0,NaN
Iraq,2020-02-06,0,0,0,0,NaN
Iraq,2020-02-07,0,0,0,0,NaN
Iraq,2020-02-08,0,0,0,0,NaN
Iraq,2020-02-09,0,0,0,0,NaN
Iraq,2020-02-10,0,0,0,0,NaN
Iraq,2020-02-11,0,0,0,0,NaN
Iraq,2020-02-12,0,0,0,0,NaN
Iraq,2020-02-13,0,0,0,0,NaN
Iraq,2020-02-14,0,0,0,0,NaN
Iraq,2020-02-15,0,0,0,0,NaN
Iraq,2020-02-16,0,0,0,0,NaN
Iraq,2020-02-17,0,0,0,0,NaN
Iraq,2020-02-18,0,0,0,0,NaN
Iraq,2020-02-19,0,0,0,0,NaN
Iraq,2020-02-20,0,0,0,0,NaN
Iraq,2020-02-21,0,0,0,0,NaN
Iraq,2020-02-22,0,0,0,0,NaN
Iraq,2020-02-23,0,0,0,0,NaN
Iraq,2020-02-24,1,0,0,1,0
Iraq,2020-02-25,1,0,0,1,0
Iraq,2020-02-26,5,0,0,5,0
Iraq,2020-02-27,7,0,0,7,0
Iraq,2020-02-28,7,0,0,7,0
Iraq,2020-02-29,13,0,0,13,0
Iraq,2020-03-01,19,0,0,19,0
Iraq,2020-03-02,26,0,0,26,0
Iraq,2020-03-03,32,0,0,32,0
Iraq,2020-03-04,35,2,0,33,5.71
Iraq,2020-03-05,35,2,0,33,5.71
Iraq,2020-03-06,40,3,0,37,7.5
Iraq,2020-03-07,54,4,0,50,7.41
Iraq,2020-03-08,60,6,0,54,10
Iraq,2020-03-09,60,6,3,51,10
Iraq,2020-03-10,71,7,3,61,9.86
Iraq,2020-03-11,71,7,15,49,9.86
Iraq,2020-03-12,71,8,15,48,11.27
Iraq,2020-03-13,101,9,24,68,8.91
Iraq,2020-03-14,110,10,26,74,9.09
Irlanda,2020-01-22,0,0,0,0,NaN
Irlanda,2020-01-23,0,0,0,0,NaN
Irlanda,2020-01-24,0,0,0,0,NaN
Irlanda,2020-01-25,0,0,0,0,NaN
Irlanda,2020-01-26,0,0,0,0,NaN
Irlanda,2020-01-27,0,0,0,0,NaN
Irlanda,2020-01-28,0,0,0,0,NaN
Irlanda,2020-01-29,0,0,0,0,NaN
Irlanda,2020-01-30,0,0,0,0,NaN
Irlanda,2020-01-31,0,0,0,0,NaN
Irlanda,2020-02-01,0,0,0,0,NaN
Irlanda,2020-02-02,0,0,0,0,NaN
Irlanda,2020-02-03,0,0,0,0,NaN
Irlanda,2020-02-04,0,0,0,0,NaN
Irlanda,2020-02-05,0,0,0,0,NaN
Irlanda,2020-02-06,0,0,0,0,NaN
Irlanda,2020-02-07,0,0,0,0,NaN
Irlanda,2020-02-08,0,0,0,0,NaN
Irlanda,2020-02-09,0,0,0,0,NaN
Irlanda,2020-02-10,0,0,0,0,NaN
Irlanda,2020-02-11,0,0,0,0,NaN
Irlanda,2020-02-12,0,0,0,0,NaN
Irlanda,2020-02-13,0,0,0,0,NaN
Irlanda,2020-02-14,0,0,0,0,NaN
Irlanda,2020-02-15,0,0,0,0,NaN
Irlanda,2020-02-16,0,0,0,0,NaN
Irlanda,2020-02-17,0,0,0,0,NaN
Irlanda,2020-02-18,0,0,0,0,NaN
Irlanda,2020-02-19,0,0,0,0,NaN
Irlanda,2020-02-20,0,0,0,0,NaN
Irlanda,2020-02-21,0,0,0,0,NaN
Irlanda,2020-02-22,0,0,0,0,NaN
Irlanda,2020-02-23,0,0,0,0,NaN
Irlanda,2020-02-24,0,0,0,0,NaN
Irlanda,2020-02-25,0,0,0,0,NaN
Irlanda,2020-02-26,0,0,0,0,NaN
Irlanda,2020-02-27,0,0,0,0,NaN
Irlanda,2020-02-28,0,0,0,0,NaN
Irlanda,2020-02-29,1,0,0,1,0
Irlanda,2020-03-01,1,0,0,1,0
Irlanda,2020-03-02,1,0,0,1,0
Irlanda,2020-03-03,2,0,0,2,0
Irlanda,2020-03-04,6,0,0,6,0
Irlanda,2020-03-05,6,0,0,6,0
Irlanda,2020-03-06,18,0,0,18,0
Irlanda,2020-03-07,18,0,0,18,0
Irlanda,2020-03-08,19,0,0,19,0
Irlanda,2020-03-09,21,0,0,21,0
Irlanda,2020-03-10,34,0,0,34,0
Irlanda,2020-03-11,43,1,0,42,2.33
Irlanda,2020-03-12,43,1,0,42,2.33
Irlanda,2020-03-13,90,1,0,89,1.11
Irlanda,2020-03-14,129,2,0,127,1.55
Islandia,2020-01-22,0,0,0,0,NaN
Islandia,2020-01-23,0,0,0,0,NaN
Islandia,2020-01-24,0,0,0,0,NaN
Islandia,2020-01-25,0,0,0,0,NaN
Islandia,2020-01-26,0,0,0,0,NaN
Islandia,2020-01-27,0,0,0,0,NaN
Islandia,2020-01-28,0,0,0,0,NaN
Islandia,2020-01-29,0,0,0,0,NaN
Islandia,2020-01-30,0,0,0,0,NaN
Islandia,2020-01-31,0,0,0,0,NaN
Islandia,2020-02-01,0,0,0,0,NaN
Islandia,2020-02-02,0,0,0,0,NaN
Islandia,2020-02-03,0,0,0,0,NaN
Islandia,2020-02-04,0,0,0,0,NaN
Islandia,2020-02-05,0,0,0,0,NaN
Islandia,2020-02-06,0,0,0,0,NaN
Islandia,2020-02-07,0,0,0,0,NaN
Islandia,2020-02-08,0,0,0,0,NaN
Islandia,2020-02-09,0,0,0,0,NaN
Islandia,2020-02-10,0,0,0,0,NaN
Islandia,2020-02-11,0,0,0,0,NaN
Islandia,2020-02-12,0,0,0,0,NaN
Islandia,2020-02-13,0,0,0,0,NaN
Islandia,2020-02-14,0,0,0,0,NaN
Islandia,2020-02-15,0,0,0,0,NaN
Islandia,2020-02-16,0,0,0,0,NaN
Islandia,2020-02-17,0,0,0,0,NaN
Islandia,2020-02-18,0,0,0,0,NaN
Islandia,2020-02-19,0,0,0,0,NaN
Islandia,2020-02-20,0,0,0,0,NaN
Islandia,2020-02-21,0,0,0,0,NaN
Islandia,2020-02-22,0,0,0,0,NaN
Islandia,2020-02-23,0,0,0,0,NaN
Islandia,2020-02-24,0,0,0,0,NaN
Islandia,2020-02-25,0,0,0,0,NaN
Islandia,2020-02-26,0,0,0,0,NaN
Islandia,2020-02-27,0,0,0,0,NaN
Islandia,2020-02-28,1,0,0,1,0
Islandia,2020-02-29,1,0,0,1,0
Islandia,2020-03-01,3,0,0,3,0
Islandia,2020-03-02,6,0,0,6,0
Islandia,2020-03-03,11,0,0,11,0
Islandia,2020-03-04,26,0,0,26,0
Islandia,2020-03-05,34,0,0,34,0
Islandia,2020-03-06,43,0,0,43,0
Islandia,2020-03-07,50,0,0,50,0
Islandia,2020-03-08,50,0,0,50,0
Islandia,2020-03-09,58,0,0,58,0
Islandia,2020-03-10,69,0,1,68,0
Islandia,2020-03-11,85,0,1,84,0
Islandia,2020-03-12,103,0,1,102,0
Islandia,2020-03-13,134,0,1,133,0
Islandia,2020-03-14,156,0,1,155,0
Islas Caimán,2020-01-22,0,0,0,0,NaN
Islas Caimán,2020-01-23,0,0,0,0,NaN
Islas Caimán,2020-01-24,0,0,0,0,NaN
Islas Caimán,2020-01-25,0,0,0,0,NaN
Islas Caimán,2020-01-26,0,0,0,0,NaN
Islas Caimán,2020-01-27,0,0,0,0,NaN
Islas Caimán,2020-01-28,0,0,0,0,NaN
Islas Caimán,2020-01-29,0,0,0,0,NaN
Islas Caimán,2020-01-30,0,0,0,0,NaN
Islas Caimán,2020-01-31,0,0,0,0,NaN
Islas Caimán,2020-02-01,0,0,0,0,NaN
Islas Caimán,2020-02-02,0,0,0,0,NaN
Islas Caimán,2020-02-03,0,0,0,0,NaN
Islas Caimán,2020-02-04,0,0,0,0,NaN
Islas Caimán,2020-02-05,0,0,0,0,NaN
Islas Caimán,2020-02-06,0,0,0,0,NaN
Islas Caimán,2020-02-07,0,0,0,0,NaN
Islas Caimán,2020-02-08,0,0,0,0,NaN
Islas Caimán,2020-02-09,0,0,0,0,NaN
Islas Caimán,2020-02-10,0,0,0,0,NaN
Islas Caimán,2020-02-11,0,0,0,0,NaN
Islas Caimán,2020-02-12,0,0,0,0,NaN
Islas Caimán,2020-02-13,0,0,0,0,NaN
Islas Caimán,2020-02-14,0,0,0,0,NaN
Islas Caimán,2020-02-15,0,0,0,0,NaN
Islas Caimán,2020-02-16,0,0,0,0,NaN
Islas Caimán,2020-02-17,0,0,0,0,NaN
Islas Caimán,2020-02-18,0,0,0,0,NaN
Islas Caimán,2020-02-19,0,0,0,0,NaN
Islas Caimán,2020-02-20,0,0,0,0,NaN
Islas Caimán,2020-02-21,0,0,0,0,NaN
Islas Caimán,2020-02-22,0,0,0,0,NaN
Islas Caimán,2020-02-23,0,0,0,0,NaN
Islas Caimán,2020-02-24,0,0,0,0,NaN
Islas Caimán,2020-02-25,0,0,0,0,NaN
Islas Caimán,2020-02-26,0,0,0,0,NaN
Islas Caimán,2020-02-27,0,0,0,0,NaN
Islas Caimán,2020-02-28,0,0,0,0,NaN
Islas Caimán,2020-02-29,0,0,0,0,NaN
Islas Caimán,2020-03-01,0,0,0,0,NaN
Islas Caimán,2020-03-02,0,0,0,0,NaN
Islas Caimán,2020-03-03,0,0,0,0,NaN
Islas Caimán,2020-03-04,0,0,0,0,NaN
Islas Caimán,2020-03-05,0,0,0,0,NaN
Islas Caimán,2020-03-06,0,0,0,0,NaN
Islas Caimán,2020-03-07,0,0,0,0,NaN
Islas Caimán,2020-03-08,0,0,0,0,NaN
Islas Caimán,2020-03-09,0,0,0,0,NaN
Islas Caimán,2020-03-10,0,0,0,0,NaN
Islas Caimán,2020-03-11,0,0,0,0,NaN
Islas Caimán,2020-03-12,0,0,0,0,NaN
Islas Caimán,2020-03-13,1,0,0,1,0
Islas Caimán,2020-03-14,1,0,0,1,0
Israel,2020-01-22,0,0,0,0,NaN
Israel,2020-01-23,0,0,0,0,NaN
Israel,2020-01-24,0,0,0,0,NaN
Israel,2020-01-25,0,0,0,0,NaN
Israel,2020-01-26,0,0,0,0,NaN
Israel,2020-01-27,0,0,0,0,NaN
Israel,2020-01-28,0,0,0,0,NaN
Israel,2020-01-29,0,0,0,0,NaN
Israel,2020-01-30,0,0,0,0,NaN
Israel,2020-01-31,0,0,0,0,NaN
Israel,2020-02-01,0,0,0,0,NaN
Israel,2020-02-02,0,0,0,0,NaN
Israel,2020-02-03,0,0,0,0,NaN
Israel,2020-02-04,0,0,0,0,NaN
Israel,2020-02-05,0,0,0,0,NaN
Israel,2020-02-06,0,0,0,0,NaN
Israel,2020-02-07,0,0,0,0,NaN
Israel,2020-02-08,0,0,0,0,NaN
Israel,2020-02-09,0,0,0,0,NaN
Israel,2020-02-10,0,0,0,0,NaN
Israel,2020-02-11,0,0,0,0,NaN
Israel,2020-02-12,0,0,0,0,NaN
Israel,2020-02-13,0,0,0,0,NaN
Israel,2020-02-14,0,0,0,0,NaN
Israel,2020-02-15,0,0,0,0,NaN
Israel,2020-02-16,0,0,0,0,NaN
Israel,2020-02-17,0,0,0,0,NaN
Israel,2020-02-18,0,0,0,0,NaN
Israel,2020-02-19,0,0,0,0,NaN
Israel,2020-02-20,0,0,0,0,NaN
Israel,2020-02-21,1,0,0,1,0
Israel,2020-02-22,1,0,0,1,0
Israel,2020-02-23,1,0,0,1,0
Israel,2020-02-24,1,0,0,1,0
Israel,2020-02-25,1,0,0,1,0
Israel,2020-02-26,2,0,0,2,0
Israel,2020-02-27,3,0,1,2,0
Israel,2020-02-28,4,0,1,3,0
Israel,2020-02-29,7,0,1,6,0
Israel,2020-03-01,10,0,1,9,0
Israel,2020-03-02,10,0,1,9,0
Israel,2020-03-03,12,0,1,11,0
Israel,2020-03-04,15,0,1,14,0
Israel,2020-03-05,20,0,1,19,0
Israel,2020-03-06,37,0,2,35,0
Israel,2020-03-07,43,0,2,41,0
Israel,2020-03-08,61,0,2,59,0
Israel,2020-03-09,61,0,2,59,0
Israel,2020-03-10,83,0,4,79,0
Israel,2020-03-11,109,0,4,105,0
Israel,2020-03-12,131,0,4,127,0
Israel,2020-03-13,161,0,4,157,0
Israel,2020-03-14,193,0,4,189,0
Italia,2020-01-22,0,0,0,0,NaN
Italia,2020-01-23,0,0,0,0,NaN
Italia,2020-01-24,0,0,0,0,NaN
Italia,2020-01-25,0,0,0,0,NaN
Italia,2020-01-26,0,0,0,0,NaN
Italia,2020-01-27,0,0,0,0,NaN
Italia,2020-01-28,0,0,0,0,NaN
Italia,2020-01-29,0,0,0,0,NaN
Italia,2020-01-30,0,0,0,0,NaN
Italia,2020-01-31,2,0,0,2,0
Italia,2020-02-01,2,0,0,2,0
Italia,2020-02-02,2,0,0,2,0
Italia,2020-02-03,2,0,0,2,0
Italia,2020-02-04,2,0,0,2,0
Italia,2020-02-05,2,0,0,2,0
Italia,2020-02-06,2,0,0,2,0
Italia,2020-02-07,3,0,0,3,0
Italia,2020-02-08,3,0,0,3,0
Italia,2020-02-09,3,0,0,3,0
Italia,2020-02-10,3,0,0,3,0
Italia,2020-02-11,3,0,0,3,0
Italia,2020-02-12,3,0,0,3,0
Italia,2020-02-13,3,0,0,3,0
Italia,2020-02-14,3,0,0,3,0
Italia,2020-02-15,3,0,0,3,0
Italia,2020-02-16,3,0,0,3,0
Italia,2020-02-17,3,0,0,3,0
Italia,2020-02-18,3,0,0,3,0
Italia,2020-02-19,3,0,0,3,0
Italia,2020-02-20,3,0,0,3,0
Italia,2020-02-21,20,1,0,19,5
Italia,2020-02-22,62,2,1,59,3.23
Italia,2020-02-23,155,3,2,150,1.94
Italia,2020-02-24,229,7,1,221,3.06
Italia,2020-02-25,322,10,1,311,3.11
Italia,2020-02-26,453,12,3,438,2.65
Italia,2020-02-27,655,17,45,593,2.6
Italia,2020-02-28,888,21,46,821,2.36
Italia,2020-02-29,1128,29,46,1053,2.57
Italia,2020-03-01,1694,34,83,1577,2.01
Italia,2020-03-02,2036,52,149,1835,2.55
Italia,2020-03-03,2502,79,160,2263,3.16
Italia,2020-03-04,3089,107,276,2706,3.46
Italia,2020-03-05,3858,148,414,3296,3.84
Italia,2020-03-06,4636,197,523,3916,4.25
Italia,2020-03-07,5883,233,589,5061,3.96
Italia,2020-03-08,7375,366,622,6387,4.96
Italia,2020-03-09,9172,463,724,7985,5.05
Italia,2020-03-10,10149,631,724,8794,6.22
Italia,2020-03-11,12462,827,1045,10590,6.64
Italia,2020-03-12,12462,827,1045,10590,6.64
Italia,2020-03-13,17660,1266,1439,14955,7.17
Italia,2020-03-14,21157,1441,1966,17750,6.81
Jamaica,2020-01-22,0,0,0,0,NaN
Jamaica,2020-01-23,0,0,0,0,NaN
Jamaica,2020-01-24,0,0,0,0,NaN
Jamaica,2020-01-25,0,0,0,0,NaN
Jamaica,2020-01-26,0,0,0,0,NaN
Jamaica,2020-01-27,0,0,0,0,NaN
Jamaica,2020-01-28,0,0,0,0,NaN
Jamaica,2020-01-29,0,0,0,0,NaN
Jamaica,2020-01-30,0,0,0,0,NaN
Jamaica,2020-01-31,0,0,0,0,NaN
Jamaica,2020-02-01,0,0,0,0,NaN
Jamaica,2020-02-02,0,0,0,0,NaN
Jamaica,2020-02-03,0,0,0,0,NaN
Jamaica,2020-02-04,0,0,0,0,NaN
Jamaica,2020-02-05,0,0,0,0,NaN
Jamaica,2020-02-06,0,0,0,0,NaN
Jamaica,2020-02-07,0,0,0,0,NaN
Jamaica,2020-02-08,0,0,0,0,NaN
Jamaica,2020-02-09,0,0,0,0,NaN
Jamaica,2020-02-10,0,0,0,0,NaN
Jamaica,2020-02-11,0,0,0,0,NaN
Jamaica,2020-02-12,0,0,0,0,NaN
Jamaica,2020-02-13,0,0,0,0,NaN
Jamaica,2020-02-14,0,0,0,0,NaN
Jamaica,2020-02-15,0,0,0,0,NaN
Jamaica,2020-02-16,0,0,0,0,NaN
Jamaica,2020-02-17,0,0,0,0,NaN
Jamaica,2020-02-18,0,0,0,0,NaN
Jamaica,2020-02-19,0,0,0,0,NaN
Jamaica,2020-02-20,0,0,0,0,NaN
Jamaica,2020-02-21,0,0,0,0,NaN
Jamaica,2020-02-22,0,0,0,0,NaN
Jamaica,2020-02-23,0,0,0,0,NaN
Jamaica,2020-02-24,0,0,0,0,NaN
Jamaica,2020-02-25,0,0,0,0,NaN
Jamaica,2020-02-26,0,0,0,0,NaN
Jamaica,2020-02-27,0,0,0,0,NaN
Jamaica,2020-02-28,0,0,0,0,NaN
Jamaica,2020-02-29,0,0,0,0,NaN
Jamaica,2020-03-01,0,0,0,0,NaN
Jamaica,2020-03-02,0,0,0,0,NaN
Jamaica,2020-03-03,0,0,0,0,NaN
Jamaica,2020-03-04,0,0,0,0,NaN
Jamaica,2020-03-05,0,0,0,0,NaN
Jamaica,2020-03-06,0,0,0,0,NaN
Jamaica,2020-03-07,0,0,0,0,NaN
Jamaica,2020-03-08,0,0,0,0,NaN
Jamaica,2020-03-09,0,0,0,0,NaN
Jamaica,2020-03-10,0,0,0,0,NaN
Jamaica,2020-03-11,1,0,0,1,0
Jamaica,2020-03-12,2,0,0,2,0
Jamaica,2020-03-13,8,0,0,8,0
Jamaica,2020-03-14,8,0,0,8,0
Japón,2020-01-22,2,0,0,2,0
Japón,2020-01-23,1,0,0,1,0
Japón,2020-01-24,2,0,0,2,0
Japón,2020-01-25,2,0,0,2,0
Japón,2020-01-26,4,0,1,3,0
Japón,2020-01-27,4,0,1,3,0
Japón,2020-01-28,7,0,1,6,0
Japón,2020-01-29,7,0,1,6,0
Japón,2020-01-30,11,0,1,10,0
Japón,2020-01-31,15,0,1,14,0
Japón,2020-02-01,20,0,1,19,0
Japón,2020-02-02,20,0,1,19,0
Japón,2020-02-03,20,0,1,19,0
Japón,2020-02-04,22,0,1,21,0
Japón,2020-02-05,22,0,1,21,0
Japón,2020-02-06,45,0,1,44,0
Japón,2020-02-07,25,0,1,24,0
Japón,2020-02-08,25,0,1,24,0
Japón,2020-02-09,26,0,1,25,0
Japón,2020-02-10,26,0,4,22,0
Japón,2020-02-11,26,0,9,17,0
Japón,2020-02-12,28,0,9,19,0
Japón,2020-02-13,28,1,9,18,3.57
Japón,2020-02-14,29,1,9,19,3.45
Japón,2020-02-15,43,1,12,30,2.33
Japón,2020-02-16,59,1,12,46,1.69
Japón,2020-02-17,66,1,12,53,1.52
Japón,2020-02-18,74,1,13,60,1.35
Japón,2020-02-19,84,1,18,65,1.19
Japón,2020-02-20,94,1,18,75,1.06
Japón,2020-02-21,105,1,22,82,0.95
Japón,2020-02-22,122,1,22,99,0.82
Japón,2020-02-23,147,1,22,124,0.68
Japón,2020-02-24,159,1,22,136,0.63
Japón,2020-02-25,170,1,22,147,0.59
Japón,2020-02-26,189,2,22,165,1.06
Japón,2020-02-27,214,4,22,188,1.87
Japón,2020-02-28,228,4,22,202,1.75
Japón,2020-02-29,241,5,32,204,2.07
Japón,2020-03-01,256,6,32,218,2.34
Japón,2020-03-02,274,6,32,236,2.19
Japón,2020-03-03,293,6,43,244,2.05
Japón,2020-03-04,331,6,43,282,1.81
Japón,2020-03-05,360,6,43,311,1.67
Japón,2020-03-06,420,6,46,368,1.43
Japón,2020-03-07,461,6,76,379,1.3
Japón,2020-03-08,502,6,76,420,1.2
Japón,2020-03-09,511,10,76,425,1.96
Japón,2020-03-10,581,10,101,470,1.72
Japón,2020-03-11,639,15,118,506,2.35
Japón,2020-03-12,639,16,118,505,2.5
Japón,2020-03-13,701,19,118,564,2.71
Japón,2020-03-14,773,22,118,633,2.85
Jersey,2020-01-22,0,0,0,0,NaN
Jersey,2020-01-23,0,0,0,0,NaN
Jersey,2020-01-24,0,0,0,0,NaN
Jersey,2020-01-25,0,0,0,0,NaN
Jersey,2020-01-26,0,0,0,0,NaN
Jersey,2020-01-27,0,0,0,0,NaN
Jersey,2020-01-28,0,0,0,0,NaN
Jersey,2020-01-29,0,0,0,0,NaN
Jersey,2020-01-30,0,0,0,0,NaN
Jersey,2020-01-31,0,0,0,0,NaN
Jersey,2020-02-01,0,0,0,0,NaN
Jersey,2020-02-02,0,0,0,0,NaN
Jersey,2020-02-03,0,0,0,0,NaN
Jersey,2020-02-04,0,0,0,0,NaN
Jersey,2020-02-05,0,0,0,0,NaN
Jersey,2020-02-06,0,0,0,0,NaN
Jersey,2020-02-07,0,0,0,0,NaN
Jersey,2020-02-08,0,0,0,0,NaN
Jersey,2020-02-09,0,0,0,0,NaN
Jersey,2020-02-10,0,0,0,0,NaN
Jersey,2020-02-11,0,0,0,0,NaN
Jersey,2020-02-12,0,0,0,0,NaN
Jersey,2020-02-13,0,0,0,0,NaN
Jersey,2020-02-14,0,0,0,0,NaN
Jersey,2020-02-15,0,0,0,0,NaN
Jersey,2020-02-16,0,0,0,0,NaN
Jersey,2020-02-17,0,0,0,0,NaN
Jersey,2020-02-18,0,0,0,0,NaN
Jersey,2020-02-19,0,0,0,0,NaN
Jersey,2020-02-20,0,0,0,0,NaN
Jersey,2020-02-21,0,0,0,0,NaN
Jersey,2020-02-22,0,0,0,0,NaN
Jersey,2020-02-23,0,0,0,0,NaN
Jersey,2020-02-24,0,0,0,0,NaN
Jersey,2020-02-25,0,0,0,0,NaN
Jersey,2020-02-26,0,0,0,0,NaN
Jersey,2020-02-27,0,0,0,0,NaN
Jersey,2020-02-28,0,0,0,0,NaN
Jersey,2020-02-29,0,0,0,0,NaN
Jersey,2020-03-01,0,0,0,0,NaN
Jersey,2020-03-02,0,0,0,0,NaN
Jersey,2020-03-03,0,0,0,0,NaN
Jersey,2020-03-04,0,0,0,0,NaN
Jersey,2020-03-05,0,0,0,0,NaN
Jersey,2020-03-06,0,0,0,0,NaN
Jersey,2020-03-07,0,0,0,0,NaN
Jersey,2020-03-08,0,0,0,0,NaN
Jersey,2020-03-09,0,0,0,0,NaN
Jersey,2020-03-10,0,0,0,0,NaN
Jersey,2020-03-11,0,0,0,0,NaN
Jersey,2020-03-12,0,0,0,0,NaN
Jersey,2020-03-13,0,0,0,0,NaN
Jersey,2020-03-14,2,0,0,2,0
Jordania,2020-01-22,0,0,0,0,NaN
Jordania,2020-01-23,0,0,0,0,NaN
Jordania,2020-01-24,0,0,0,0,NaN
Jordania,2020-01-25,0,0,0,0,NaN
Jordania,2020-01-26,0,0,0,0,NaN
Jordania,2020-01-27,0,0,0,0,NaN
Jordania,2020-01-28,0,0,0,0,NaN
Jordania,2020-01-29,0,0,0,0,NaN
Jordania,2020-01-30,0,0,0,0,NaN
Jordania,2020-01-31,0,0,0,0,NaN
Jordania,2020-02-01,0,0,0,0,NaN
Jordania,2020-02-02,0,0,0,0,NaN
Jordania,2020-02-03,0,0,0,0,NaN
Jordania,2020-02-04,0,0,0,0,NaN
Jordania,2020-02-05,0,0,0,0,NaN
Jordania,2020-02-06,0,0,0,0,NaN
Jordania,2020-02-07,0,0,0,0,NaN
Jordania,2020-02-08,0,0,0,0,NaN
Jordania,2020-02-09,0,0,0,0,NaN
Jordania,2020-02-10,0,0,0,0,NaN
Jordania,2020-02-11,0,0,0,0,NaN
Jordania,2020-02-12,0,0,0,0,NaN
Jordania,2020-02-13,0,0,0,0,NaN
Jordania,2020-02-14,0,0,0,0,NaN
Jordania,2020-02-15,0,0,0,0,NaN
Jordania,2020-02-16,0,0,0,0,NaN
Jordania,2020-02-17,0,0,0,0,NaN
Jordania,2020-02-18,0,0,0,0,NaN
Jordania,2020-02-19,0,0,0,0,NaN
Jordania,2020-02-20,0,0,0,0,NaN
Jordania,2020-02-21,0,0,0,0,NaN
Jordania,2020-02-22,0,0,0,0,NaN
Jordania,2020-02-23,0,0,0,0,NaN
Jordania,2020-02-24,0,0,0,0,NaN
Jordania,2020-02-25,0,0,0,0,NaN
Jordania,2020-02-26,0,0,0,0,NaN
Jordania,2020-02-27,0,0,0,0,NaN
Jordania,2020-02-28,0,0,0,0,NaN
Jordania,2020-02-29,0,0,0,0,NaN
Jordania,2020-03-01,0,0,0,0,NaN
Jordania,2020-03-02,0,0,0,0,NaN
Jordania,2020-03-03,1,0,0,1,0
Jordania,2020-03-04,1,0,0,1,0
Jordania,2020-03-05,1,0,0,1,0
Jordania,2020-03-06,1,0,0,1,0
Jordania,2020-03-07,1,0,0,1,0
Jordania,2020-03-08,1,0,0,1,0
Jordania,2020-03-09,1,0,0,1,0
Jordania,2020-03-10,1,0,0,1,0
Jordania,2020-03-11,1,0,0,1,0
