pais,fecha_corte,casos_confirmados,muertes,recuperados,total_casos,cambio_diario_casos,en_tratamiento,por_casos_conf_fallecieron
Singapur,2020-02-04,24,0,0,509,6,24,0
Singapur,2020-02-05,28,0,0,509,4,28,0
Singapur,2020-02-06,28,0,0,509,0,28,0
Singapur,2020-02-07,30,0,0,509,2,30,0
Singapur,2020-02-08,33,0,2,509,3,31,0
Singapur,2020-02-09,40,0,2,509,7,38,0
Singapur,2020-02-10,45,0,2,509,5,43,0
Singapur,2020-02-11,47,0,9,509,2,38,0
Singapur,2020-02-12,50,0,15,509,3,35,0
Singapur,2020-02-13,58,0,15,509,8,43,0
Singapur,2020-02-14,67,0,17,509,9,50,0
Singapur,2020-02-15,72,0,18,509,5,54,0
Singapur,2020-02-16,75,0,18,509,3,57,0
Singapur,2020-02-17,77,0,24,509,2,53,0
Singapur,2020-02-18,81,0,29,509,4,52,0
Singapur,2020-02-19,84,0,34,509,3,50,0
Singapur,2020-02-20,84,0,34,509,0,50,0
Singapur,2020-02-21,85,0,37,509,1,48,0
Singapur,2020-02-22,85,0,37,509,0,48,0
Singapur,2020-02-23,89,0,51,509,4,38,0
Singapur,2020-02-24,89,0,51,509,0,38,0
Singapur,2020-02-25,91,0,53,509,2,38,0
Singapur,2020-02-26,93,0,62,509,2,31,0
Singapur,2020-02-27,93,0,62,509,0,31,0
Singapur,2020-02-28,93,0,62,509,0,31,0
Singapur,2020-02-29,102,0,72,509,9,30,0
Singapur,2020-03-01,106,0,72,509,4,34,0
Singapur,2020-03-02,108,0,78,509,2,30,0
Singapur,2020-03-03,110,0,78,509,2,32,0
Singapur,2020-03-04,110,0,78,509,0,32,0
Singapur,2020-03-05,117,0,78,509,7,39,0
Singapur,2020-03-06,130,0,78,509,13,52,0
Singapur,2020-03-07,138,0,78,509,8,60,0
Singapur,2020-03-08,150,0,78,509,12,72,0
Singapur,2020-03-09,150,0,78,509,0,72,0
Singapur,2020-03-10,160,0,78,509,10,82,0
Singapur,2020-03-11,178,0,96,509,18,82,0
Singapur,2020-03-12,178,0,96,509,0,82,0
Singapur,2020-03-13,200,0,97,509,22,103,0
Singapur,2020-03-14,212,0,105,509,12,107,0
Singapur,2020-03-15,226,0,105,509,14,121,0
Singapur,2020-03-16,243,0,109,509,17,134,0
Singapur,2020-03-17,266,0,114,509,23,152,0
Singapur,2020-03-18,313,0,114,509,47,199,0
Singapur,2020-03-19,345,0,114,509,32,231,0
Singapur,2020-03-20,385,0,124,509,40,261,0
Singapur,2020-03-21,432,2,140,509,47,290,0.46
Singapur,2020-03-22,455,2,144,509,23,309,0.44
Singapur,2020-03-23,509,2,144,509,54,363,0.39
Siria,2020-01-22,0,0,0,1,NA,0,NaN
Siria,2020-01-23,0,0,0,1,0,0,NaN
Siria,2020-01-24,0,0,0,1,0,0,NaN
Siria,2020-01-25,0,0,0,1,0,0,NaN
Siria,2020-01-26,0,0,0,1,0,0,NaN
Siria,2020-01-27,0,0,0,1,0,0,NaN
Siria,2020-01-28,0,0,0,1,0,0,NaN
Siria,2020-01-29,0,0,0,1,0,0,NaN
Siria,2020-01-30,0,0,0,1,0,0,NaN
Siria,2020-01-31,0,0,0,1,0,0,NaN
Siria,2020-02-01,0,0,0,1,0,0,NaN
Siria,2020-02-02,0,0,0,1,0,0,NaN
Siria,2020-02-03,0,0,0,1,0,0,NaN
Siria,2020-02-04,0,0,0,1,0,0,NaN
Siria,2020-02-05,0,0,0,1,0,0,NaN
Siria,2020-02-06,0,0,0,1,0,0,NaN
Siria,2020-02-07,0,0,0,1,0,0,NaN
Siria,2020-02-08,0,0,0,1,0,0,NaN
Siria,2020-02-09,0,0,0,1,0,0,NaN
Siria,2020-02-10,0,0,0,1,0,0,NaN
Siria,2020-02-11,0,0,0,1,0,0,NaN
Siria,2020-02-12,0,0,0,1,0,0,NaN
Siria,2020-02-13,0,0,0,1,0,0,NaN
Siria,2020-02-14,0,0,0,1,0,0,NaN
Siria,2020-02-15,0,0,0,1,0,0,NaN
Siria,2020-02-16,0,0,0,1,0,0,NaN
Siria,2020-02-17,0,0,0,1,0,0,NaN
Siria,2020-02-18,0,0,0,1,0,0,NaN
Siria,2020-02-19,0,0,0,1,0,0,NaN
Siria,2020-02-20,0,0,0,1,0,0,NaN
Siria,2020-02-21,0,0,0,1,0,0,NaN
Siria,2020-02-22,0,0,0,1,0,0,NaN
Siria,2020-02-23,0,0,0,1,0,0,NaN
Siria,2020-02-24,0,0,0,1,0,0,NaN
Siria,2020-02-25,0,0,0,1,0,0,NaN
Siria,2020-02-26,0,0,0,1,0,0,NaN
Siria,2020-02-27,0,0,0,1,0,0,NaN
Siria,2020-02-28,0,0,0,1,0,0,NaN
Siria,2020-02-29,0,0,0,1,0,0,NaN
Siria,2020-03-01,0,0,0,1,0,0,NaN
Siria,2020-03-02,0,0,0,1,0,0,NaN
Siria,2020-03-03,0,0,0,1,0,0,NaN
Siria,2020-03-04,0,0,0,1,0,0,NaN
Siria,2020-03-05,0,0,0,1,0,0,NaN
Siria,2020-03-06,0,0,0,1,0,0,NaN
Siria,2020-03-07,0,0,0,1,0,0,NaN
Siria,2020-03-08,0,0,0,1,0,0,NaN
Siria,2020-03-09,0,0,0,1,0,0,NaN
Siria,2020-03-10,0,0,0,1,0,0,NaN
Siria,2020-03-11,0,0,0,1,0,0,NaN
Siria,2020-03-12,0,0,0,1,0,0,NaN
Siria,2020-03-13,0,0,0,1,0,0,NaN
Siria,2020-03-14,0,0,0,1,0,0,NaN
Siria,2020-03-15,0,0,0,1,0,0,NaN
Siria,2020-03-16,0,0,0,1,0,0,NaN
Siria,2020-03-17,0,0,0,1,0,0,NaN
Siria,2020-03-18,0,0,0,1,0,0,NaN
Siria,2020-03-19,0,0,0,1,0,0,NaN
Siria,2020-03-20,0,0,0,1,0,0,NaN
Siria,2020-03-21,0,0,0,1,0,0,NaN
Siria,2020-03-22,1,0,0,1,1,1,0
Siria,2020-03-23,1,0,0,1,0,1,0
Somalia,2020-01-22,0,0,0,1,NA,0,NaN
Somalia,2020-01-23,0,0,0,1,0,0,NaN
Somalia,2020-01-24,0,0,0,1,0,0,NaN
Somalia,2020-01-25,0,0,0,1,0,0,NaN
Somalia,2020-01-26,0,0,0,1,0,0,NaN
Somalia,2020-01-27,0,0,0,1,0,0,NaN
Somalia,2020-01-28,0,0,0,1,0,0,NaN
Somalia,2020-01-29,0,0,0,1,0,0,NaN
Somalia,2020-01-30,0,0,0,1,0,0,NaN
Somalia,2020-01-31,0,0,0,1,0,0,NaN
Somalia,2020-02-01,0,0,0,1,0,0,NaN
Somalia,2020-02-02,0,0,0,1,0,0,NaN
Somalia,2020-02-03,0,0,0,1,0,0,NaN
Somalia,2020-02-04,0,0,0,1,0,0,NaN
Somalia,2020-02-05,0,0,0,1,0,0,NaN
Somalia,2020-02-06,0,0,0,1,0,0,NaN
Somalia,2020-02-07,0,0,0,1,0,0,NaN
Somalia,2020-02-08,0,0,0,1,0,0,NaN
Somalia,2020-02-09,0,0,0,1,0,0,NaN
Somalia,2020-02-10,0,0,0,1,0,0,NaN
Somalia,2020-02-11,0,0,0,1,0,0,NaN
Somalia,2020-02-12,0,0,0,1,0,0,NaN
Somalia,2020-02-13,0,0,0,1,0,0,NaN
Somalia,2020-02-14,0,0,0,1,0,0,NaN
Somalia,2020-02-15,0,0,0,1,0,0,NaN
Somalia,2020-02-16,0,0,0,1,0,0,NaN
Somalia,2020-02-17,0,0,0,1,0,0,NaN
Somalia,2020-02-18,0,0,0,1,0,0,NaN
Somalia,2020-02-19,0,0,0,1,0,0,NaN
Somalia,2020-02-20,0,0,0,1,0,0,NaN
Somalia,2020-02-21,0,0,0,1,0,0,NaN
Somalia,2020-02-22,0,0,0,1,0,0,NaN
Somalia,2020-02-23,0,0,0,1,0,0,NaN
Somalia,2020-02-24,0,0,0,1,0,0,NaN
Somalia,2020-02-25,0,0,0,1,0,0,NaN
Somalia,2020-02-26,0,0,0,1,0,0,NaN
Somalia,2020-02-27,0,0,0,1,0,0,NaN
Somalia,2020-02-28,0,0,0,1,0,0,NaN
Somalia,2020-02-29,0,0,0,1,0,0,NaN
Somalia,2020-03-01,0,0,0,1,0,0,NaN
Somalia,2020-03-02,0,0,0,1,0,0,NaN
Somalia,2020-03-03,0,0,0,1,0,0,NaN
Somalia,2020-03-04,0,0,0,1,0,0,NaN
Somalia,2020-03-05,0,0,0,1,0,0,NaN
Somalia,2020-03-06,0,0,0,1,0,0,NaN
Somalia,2020-03-07,0,0,0,1,0,0,NaN
Somalia,2020-03-08,0,0,0,1,0,0,NaN
Somalia,2020-03-09,0,0,0,1,0,0,NaN
Somalia,2020-03-10,0,0,0,1,0,0,NaN
Somalia,2020-03-11,0,0,0,1,0,0,NaN
Somalia,2020-03-12,0,0,0,1,0,0,NaN
Somalia,2020-03-13,0,0,0,1,0,0,NaN
Somalia,2020-03-14,0,0,0,1,0,0,NaN
Somalia,2020-03-15,0,0,0,1,0,0,NaN
Somalia,2020-03-16,1,0,0,1,1,1,0
Somalia,2020-03-17,1,0,0,1,0,1,0
Somalia,2020-03-18,1,0,0,1,0,1,0
Somalia,2020-03-19,1,0,0,1,0,1,0
Somalia,2020-03-20,1,0,0,1,0,1,0
Somalia,2020-03-21,1,0,0,1,0,1,0
Somalia,2020-03-22,1,0,0,1,0,1,0
Somalia,2020-03-23,1,0,0,1,0,1,0
Sri Lanka,2020-01-22,0,0,0,97,NA,0,NaN
Sri Lanka,2020-01-23,0,0,0,97,0,0,NaN
Sri Lanka,2020-01-24,0,0,0,97,0,0,NaN
Sri Lanka,2020-01-25,0,0,0,97,0,0,NaN
Sri Lanka,2020-01-26,0,0,0,97,0,0,NaN
Sri Lanka,2020-01-27,1,0,0,97,1,1,0
Sri Lanka,2020-01-28,1,0,0,97,0,1,0
Sri Lanka,2020-01-29,1,0,0,97,0,1,0
Sri Lanka,2020-01-30,1,0,0,97,0,1,0
Sri Lanka,2020-01-31,1,0,0,97,0,1,0
Sri Lanka,2020-02-01,1,0,0,97,0,1,0
Sri Lanka,2020-02-02,1,0,0,97,0,1,0
Sri Lanka,2020-02-03,1,0,0,97,0,1,0
Sri Lanka,2020-02-04,1,0,0,97,0,1,0
Sri Lanka,2020-02-05,1,0,0,97,0,1,0
Sri Lanka,2020-02-06,1,0,0,97,0,1,0
Sri Lanka,2020-02-07,1,0,0,97,0,1,0
Sri Lanka,2020-02-08,1,0,1,97,0,0,0
Sri Lanka,2020-02-09,1,0,1,97,0,0,0
Sri Lanka,2020-02-10,1,0,1,97,0,0,0
Sri Lanka,2020-02-11,1,0,1,97,0,0,0
Sri Lanka,2020-02-12,1,0,1,97,0,0,0
Sri Lanka,2020-02-13,1,0,1,97,0,0,0
Sri Lanka,2020-02-14,1,0,1,97,0,0,0
Sri Lanka,2020-02-15,1,0,1,97,0,0,0
Sri Lanka,2020-02-16,1,0,1,97,0,0,0
Sri Lanka,2020-02-17,1,0,1,97,0,0,0
Sri Lanka,2020-02-18,1,0,1,97,0,0,0
Sri Lanka,2020-02-19,1,0,1,97,0,0,0
Sri Lanka,2020-02-20,1,0,1,97,0,0,0
Sri Lanka,2020-02-21,1,0,1,97,0,0,0
Sri Lanka,2020-02-22,1,0,1,97,0,0,0
Sri Lanka,2020-02-23,1,0,1,97,0,0,0
Sri Lanka,2020-02-24,1,0,1,97,0,0,0
Sri Lanka,2020-02-25,1,0,1,97,0,0,0
Sri Lanka,2020-02-26,1,0,1,97,0,0,0
Sri Lanka,2020-02-27,1,0,1,97,0,0,0
Sri Lanka,2020-02-28,1,0,1,97,0,0,0
Sri Lanka,2020-02-29,1,0,1,97,0,0,0
Sri Lanka,2020-03-01,1,0,1,97,0,0,0
Sri Lanka,2020-03-02,1,0,1,97,0,0,0
Sri Lanka,2020-03-03,1,0,1,97,0,0,0
Sri Lanka,2020-03-04,1,0,1,97,0,0,0
Sri Lanka,2020-03-05,1,0,1,97,0,0,0
Sri Lanka,2020-03-06,1,0,1,97,0,0,0
Sri Lanka,2020-03-07,1,0,1,97,0,0,0
Sri Lanka,2020-03-08,1,0,1,97,0,0,0
Sri Lanka,2020-03-09,1,0,1,97,0,0,0
Sri Lanka,2020-03-10,1,0,1,97,0,0,0
Sri Lanka,2020-03-11,2,0,1,97,1,1,0
Sri Lanka,2020-03-12,2,0,1,97,0,1,0
Sri Lanka,2020-03-13,6,0,1,97,4,5,0
Sri Lanka,2020-03-14,10,0,1,97,4,9,0
Sri Lanka,2020-03-15,18,0,1,97,8,17,0
Sri Lanka,2020-03-16,28,0,1,97,10,27,0
Sri Lanka,2020-03-17,44,0,1,97,16,43,0
Sri Lanka,2020-03-18,51,0,1,97,7,50,0
Sri Lanka,2020-03-19,60,0,3,97,9,57,0
Sri Lanka,2020-03-20,73,0,3,97,13,70,0
Sri Lanka,2020-03-21,77,0,1,97,4,76,0
Sri Lanka,2020-03-22,82,0,3,97,5,79,0
Sri Lanka,2020-03-23,97,0,3,97,15,94,0
Sudáfrica,2020-01-22,0,0,0,402,NA,0,NaN
Sudáfrica,2020-01-23,0,0,0,402,0,0,NaN
Sudáfrica,2020-01-24,0,0,0,402,0,0,NaN
Sudáfrica,2020-01-25,0,0,0,402,0,0,NaN
Sudáfrica,2020-01-26,0,0,0,402,0,0,NaN
Sudáfrica,2020-01-27,0,0,0,402,0,0,NaN
Sudáfrica,2020-01-28,0,0,0,402,0,0,NaN
Sudáfrica,2020-01-29,0,0,0,402,0,0,NaN
Sudáfrica,2020-01-30,0,0,0,402,0,0,NaN
Sudáfrica,2020-01-31,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-01,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-02,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-03,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-04,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-05,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-06,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-07,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-08,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-09,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-10,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-11,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-12,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-13,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-14,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-15,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-16,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-17,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-18,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-19,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-20,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-21,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-22,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-23,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-24,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-25,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-26,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-27,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-28,0,0,0,402,0,0,NaN
Sudáfrica,2020-02-29,0,0,0,402,0,0,NaN
Sudáfrica,2020-03-01,0,0,0,402,0,0,NaN
Sudáfrica,2020-03-02,0,0,0,402,0,0,NaN
Sudáfrica,2020-03-03,0,0,0,402,0,0,NaN
Sudáfrica,2020-03-04,0,0,0,402,0,0,NaN
Sudáfrica,2020-03-05,1,0,0,402,1,1,0
Sudáfrica,2020-03-06,1,0,0,402,0,1,0
Sudáfrica,2020-03-07,1,0,0,402,0,1,0
Sudáfrica,2020-03-08,3,0,0,402,2,3,0
Sudáfrica,2020-03-09,3,0,0,402,0,3,0
Sudáfrica,2020-03-10,7,0,0,402,4,7,0
Sudáfrica,2020-03-11,13,0,0,402,6,13,0
Sudáfrica,2020-03-12,17,0,0,402,4,17,0
Sudáfrica,2020-03-13,24,0,0,402,7,24,0
Sudáfrica,2020-03-14,38,0,0,402,14,38,0
Sudáfrica,2020-03-15,51,0,0,402,13,51,0
Sudáfrica,2020-03-16,62,0,0,402,11,62,0
Sudáfrica,2020-03-17,62,0,0,402,0,62,0
Sudáfrica,2020-03-18,116,0,0,402,54,116,0
Sudáfrica,2020-03-19,150,0,0,402,34,150,0
Sudáfrica,2020-03-20,202,0,0,402,52,202,0
Sudáfrica,2020-03-21,240,0,0,402,38,240,0
Sudáfrica,2020-03-22,274,0,0,402,34,274,0
Sudáfrica,2020-03-23,402,0,0,402,128,402,0
Sudán,2020-01-22,0,0,0,2,NA,0,NaN
Sudán,2020-01-23,0,0,0,2,0,0,NaN
Sudán,2020-01-24,0,0,0,2,0,0,NaN
Sudán,2020-01-25,0,0,0,2,0,0,NaN
Sudán,2020-01-26,0,0,0,2,0,0,NaN
Sudán,2020-01-27,0,0,0,2,0,0,NaN
Sudán,2020-01-28,0,0,0,2,0,0,NaN
Sudán,2020-01-29,0,0,0,2,0,0,NaN
Sudán,2020-01-30,0,0,0,2,0,0,NaN
Sudán,2020-01-31,0,0,0,2,0,0,NaN
Sudán,2020-02-01,0,0,0,2,0,0,NaN
Sudán,2020-02-02,0,0,0,2,0,0,NaN
Sudán,2020-02-03,0,0,0,2,0,0,NaN
Sudán,2020-02-04,0,0,0,2,0,0,NaN
Sudán,2020-02-05,0,0,0,2,0,0,NaN
Sudán,2020-02-06,0,0,0,2,0,0,NaN
Sudán,2020-02-07,0,0,0,2,0,0,NaN
Sudán,2020-02-08,0,0,0,2,0,0,NaN
Sudán,2020-02-09,0,0,0,2,0,0,NaN
Sudán,2020-02-10,0,0,0,2,0,0,NaN
Sudán,2020-02-11,0,0,0,2,0,0,NaN
Sudán,2020-02-12,0,0,0,2,0,0,NaN
Sudán,2020-02-13,0,0,0,2,0,0,NaN
Sudán,2020-02-14,0,0,0,2,0,0,NaN
Sudán,2020-02-15,0,0,0,2,0,0,NaN
Sudán,2020-02-16,0,0,0,2,0,0,NaN
Sudán,2020-02-17,0,0,0,2,0,0,NaN
Sudán,2020-02-18,0,0,0,2,0,0,NaN
Sudán,2020-02-19,0,0,0,2,0,0,NaN
Sudán,2020-02-20,0,0,0,2,0,0,NaN
Sudán,2020-02-21,0,0,0,2,0,0,NaN
Sudán,2020-02-22,0,0,0,2,0,0,NaN
Sudán,2020-02-23,0,0,0,2,0,0,NaN
Sudán,2020-02-24,0,0,0,2,0,0,NaN
Sudán,2020-02-25,0,0,0,2,0,0,NaN
Sudán,2020-02-26,0,0,0,2,0,0,NaN
Sudán,2020-02-27,0,0,0,2,0,0,NaN
Sudán,2020-02-28,0,0,0,2,0,0,NaN
Sudán,2020-02-29,0,0,0,2,0,0,NaN
Sudán,2020-03-01,0,0,0,2,0,0,NaN
Sudán,2020-03-02,0,0,0,2,0,0,NaN
Sudán,2020-03-03,0,0,0,2,0,0,NaN
Sudán,2020-03-04,0,0,0,2,0,0,NaN
Sudán,2020-03-05,0,0,0,2,0,0,NaN
Sudán,2020-03-06,0,0,0,2,0,0,NaN
Sudán,2020-03-07,0,0,0,2,0,0,NaN
Sudán,2020-03-08,0,0,0,2,0,0,NaN
Sudán,2020-03-09,0,0,0,2,0,0,NaN
Sudán,2020-03-10,0,0,0,2,0,0,NaN
Sudán,2020-03-11,0,0,0,2,0,0,NaN
Sudán,2020-03-12,0,0,0,2,0,0,NaN
Sudán,2020-03-13,1,1,0,2,1,0,100
Sudán,2020-03-14,1,1,0,2,0,0,100
Sudán,2020-03-15,1,1,0,2,0,0,100
Sudán,2020-03-16,1,1,0,2,0,0,100
Sudán,2020-03-17,1,1,0,2,0,0,100
Sudán,2020-03-18,2,1,0,2,1,1,50
Sudán,2020-03-19,2,1,0,2,0,1,50
Sudán,2020-03-20,2,1,0,2,0,1,50
Sudán,2020-03-21,2,1,0,2,0,1,50
Sudán,2020-03-22,2,1,0,2,0,1,50
Sudán,2020-03-23,2,1,0,2,0,1,50
Suecia,2020-01-22,0,0,0,2046,NA,0,NaN
Suecia,2020-01-23,0,0,0,2046,0,0,NaN
Suecia,2020-01-24,0,0,0,2046,0,0,NaN
Suecia,2020-01-25,0,0,0,2046,0,0,NaN
Suecia,2020-01-26,0,0,0,2046,0,0,NaN
Suecia,2020-01-27,0,0,0,2046,0,0,NaN
Suecia,2020-01-28,0,0,0,2046,0,0,NaN
Suecia,2020-01-29,0,0,0,2046,0,0,NaN
Suecia,2020-01-30,0,0,0,2046,0,0,NaN
Suecia,2020-01-31,1,0,0,2046,1,1,0
Suecia,2020-02-01,1,0,0,2046,0,1,0
Suecia,2020-02-02,1,0,0,2046,0,1,0
Suecia,2020-02-03,1,0,0,2046,0,1,0
Suecia,2020-02-04,1,0,0,2046,0,1,0
Suecia,2020-02-05,1,0,0,2046,0,1,0
Suecia,2020-02-06,1,0,0,2046,0,1,0
Suecia,2020-02-07,1,0,0,2046,0,1,0
Suecia,2020-02-08,1,0,0,2046,0,1,0
Suecia,2020-02-09,1,0,0,2046,0,1,0
Suecia,2020-02-10,1,0,0,2046,0,1,0
Suecia,2020-02-11,1,0,0,2046,0,1,0
Suecia,2020-02-12,1,0,0,2046,0,1,0
Suecia,2020-02-13,1,0,0,2046,0,1,0
Suecia,2020-02-14,1,0,0,2046,0,1,0
Suecia,2020-02-15,1,0,0,2046,0,1,0
Suecia,2020-02-16,1,0,0,2046,0,1,0
Suecia,2020-02-17,1,0,0,2046,0,1,0
Suecia,2020-02-18,1,0,0,2046,0,1,0
Suecia,2020-02-19,1,0,0,2046,0,1,0
Suecia,2020-02-20,1,0,0,2046,0,1,0
Suecia,2020-02-21,1,0,0,2046,0,1,0
Suecia,2020-02-22,1,0,0,2046,0,1,0
Suecia,2020-02-23,1,0,0,2046,0,1,0
Suecia,2020-02-24,1,0,0,2046,0,1,0
Suecia,2020-02-25,1,0,0,2046,0,1,0
Suecia,2020-02-26,2,0,0,2046,1,2,0
Suecia,2020-02-27,7,0,0,2046,5,7,0
Suecia,2020-02-28,7,0,0,2046,0,7,0
Suecia,2020-02-29,12,0,0,2046,5,12,0
Suecia,2020-03-01,14,0,0,2046,2,14,0
Suecia,2020-03-02,15,0,0,2046,1,15,0
Suecia,2020-03-03,21,0,0,2046,6,21,0
Suecia,2020-03-04,35,0,0,2046,14,35,0
Suecia,2020-03-05,94,0,0,2046,59,94,0
Suecia,2020-03-06,101,0,0,2046,7,101,0
Suecia,2020-03-07,161,0,0,2046,60,161,0
Suecia,2020-03-08,203,0,0,2046,42,203,0
Suecia,2020-03-09,248,0,1,2046,45,247,0
Suecia,2020-03-10,355,0,1,2046,107,354,0
Suecia,2020-03-11,500,1,1,2046,145,498,0.2
Suecia,2020-03-12,599,1,1,2046,99,597,0.17
Suecia,2020-03-13,814,1,1,2046,215,812,0.12
Suecia,2020-03-14,961,2,1,2046,147,958,0.21
Suecia,2020-03-15,1022,3,1,2046,61,1018,0.29
Suecia,2020-03-16,1103,6,1,2046,81,1096,0.54
Suecia,2020-03-17,1190,7,1,2046,87,1182,0.59
Suecia,2020-03-18,1279,10,1,2046,89,1268,0.78
Suecia,2020-03-19,1439,11,16,2046,160,1412,0.76
Suecia,2020-03-20,1639,16,16,2046,200,1607,0.98
Suecia,2020-03-21,1763,20,16,2046,124,1727,1.13
Suecia,2020-03-22,1934,21,16,2046,171,1897,1.09
Suecia,2020-03-23,2046,25,16,2046,112,2005,1.22
Suiza,2020-01-22,0,0,0,8795,NA,0,NaN
Suiza,2020-01-23,0,0,0,8795,0,0,NaN
Suiza,2020-01-24,0,0,0,8795,0,0,NaN
Suiza,2020-01-25,0,0,0,8795,0,0,NaN
Suiza,2020-01-26,0,0,0,8795,0,0,NaN
Suiza,2020-01-27,0,0,0,8795,0,0,NaN
Suiza,2020-01-28,0,0,0,8795,0,0,NaN
Suiza,2020-01-29,0,0,0,8795,0,0,NaN
Suiza,2020-01-30,0,0,0,8795,0,0,NaN
Suiza,2020-01-31,0,0,0,8795,0,0,NaN
Suiza,2020-02-01,0,0,0,8795,0,0,NaN
Suiza,2020-02-02,0,0,0,8795,0,0,NaN
Suiza,2020-02-03,0,0,0,8795,0,0,NaN
Suiza,2020-02-04,0,0,0,8795,0,0,NaN
Suiza,2020-02-05,0,0,0,8795,0,0,NaN
Suiza,2020-02-06,0,0,0,8795,0,0,NaN
Suiza,2020-02-07,0,0,0,8795,0,0,NaN
Suiza,2020-02-08,0,0,0,8795,0,0,NaN
Suiza,2020-02-09,0,0,0,8795,0,0,NaN
Suiza,2020-02-10,0,0,0,8795,0,0,NaN
Suiza,2020-02-11,0,0,0,8795,0,0,NaN
Suiza,2020-02-12,0,0,0,8795,0,0,NaN
Suiza,2020-02-13,0,0,0,8795,0,0,NaN
Suiza,2020-02-14,0,0,0,8795,0,0,NaN
Suiza,2020-02-15,0,0,0,8795,0,0,NaN
Suiza,2020-02-16,0,0,0,8795,0,0,NaN
Suiza,2020-02-17,0,0,0,8795,0,0,NaN
Suiza,2020-02-18,0,0,0,8795,0,0,NaN
Suiza,2020-02-19,0,0,0,8795,0,0,NaN
Suiza,2020-02-20,0,0,0,8795,0,0,NaN
Suiza,2020-02-21,0,0,0,8795,0,0,NaN
Suiza,2020-02-22,0,0,0,8795,0,0,NaN
Suiza,2020-02-23,0,0,0,8795,0,0,NaN
Suiza,2020-02-24,0,0,0,8795,0,0,NaN
Suiza,2020-02-25,1,0,0,8795,1,1,0
Suiza,2020-02-26,1,0,0,8795,0,1,0
Suiza,2020-02-27,8,0,0,8795,7,8,0
Suiza,2020-02-28,8,0,0,8795,0,8,0
Suiza,2020-02-29,18,0,0,8795,10,18,0
Suiza,2020-03-01,27,0,0,8795,9,27,0
Suiza,2020-03-02,42,0,0,8795,15,42,0
Suiza,2020-03-03,56,0,2,8795,14,54,0
Suiza,2020-03-04,90,0,3,8795,34,87,0
Suiza,2020-03-05,114,1,3,8795,24,110,0.88
Suiza,2020-03-06,214,1,3,8795,100,210,0.47
Suiza,2020-03-07,268,1,3,8795,54,264,0.37
Suiza,2020-03-08,337,2,3,8795,69,332,0.59
Suiza,2020-03-09,374,2,3,8795,37,369,0.53
Suiza,2020-03-10,491,3,3,8795,117,485,0.61
Suiza,2020-03-11,652,4,4,8795,161,644,0.61
Suiza,2020-03-12,858,4,4,8795,206,850,0.47
Suiza,2020-03-13,1139,11,4,8795,281,1124,0.97
Suiza,2020-03-14,1359,13,4,8795,220,1342,0.96
Suiza,2020-03-15,2200,14,4,8795,841,2182,0.64
Suiza,2020-03-16,2200,14,4,8795,0,2182,0.64
Suiza,2020-03-17,2700,27,4,8795,500,2669,1
Suiza,2020-03-18,3028,28,15,8795,328,2985,0.92
Suiza,2020-03-19,4075,41,15,8795,1047,4019,1.01
Suiza,2020-03-20,5294,54,15,8795,1219,5225,1.02
Suiza,2020-03-21,6575,75,15,8795,1281,6485,1.14
Suiza,2020-03-22,7474,98,131,8795,899,7245,1.31
Suiza,2020-03-23,8795,120,131,8795,1321,8544,1.36
Surinam,2020-01-22,0,0,0,5,NA,0,NaN
Surinam,2020-01-23,0,0,0,5,0,0,NaN
Surinam,2020-01-24,0,0,0,5,0,0,NaN
Surinam,2020-01-25,0,0,0,5,0,0,NaN
Surinam,2020-01-26,0,0,0,5,0,0,NaN
Surinam,2020-01-27,0,0,0,5,0,0,NaN
Surinam,2020-01-28,0,0,0,5,0,0,NaN
Surinam,2020-01-29,0,0,0,5,0,0,NaN
Surinam,2020-01-30,0,0,0,5,0,0,NaN
Surinam,2020-01-31,0,0,0,5,0,0,NaN
Surinam,2020-02-01,0,0,0,5,0,0,NaN
