pais,fecha_corte,casos_confirmados,muertes,recuperados,en_tratamiento,tasa_letalidad,
Irlanda,2020-03-03,2,0,0,2,0,
Irlanda,2020-03-04,6,0,0,6,0,
Irlanda,2020-03-05,6,0,0,6,0,
Irlanda,2020-03-06,18,0,0,18,0,
Irlanda,2020-03-07,18,0,0,18,0,
Irlanda,2020-03-08,19,0,0,19,0,
Irlanda,2020-03-09,21,0,0,21,0,
Irlanda,2020-03-10,34,0,0,34,0,
Irlanda,2020-03-11,43,1,0,42,2.33,
Islandia,2020-01-22,0,0,0,0,NaN,
Islandia,2020-01-23,0,0,0,0,NaN,
Islandia,2020-01-24,0,0,0,0,NaN,
Islandia,2020-01-25,0,0,0,0,NaN,
Islandia,2020-01-26,0,0,0,0,NaN,
Islandia,2020-01-27,0,0,0,0,NaN,
Islandia,2020-01-28,0,0,0,0,NaN,
Islandia,2020-01-29,0,0,0,0,NaN,
Islandia,2020-01-30,0,0,0,0,NaN,
Islandia,2020-01-31,0,0,0,0,NaN,
Islandia,2020-02-01,0,0,0,0,NaN,
Islandia,2020-02-02,0,0,0,0,NaN,
Islandia,2020-02-03,0,0,0,0,NaN,
Islandia,2020-02-04,0,0,0,0,NaN,
Islandia,2020-02-05,0,0,0,0,NaN,
Islandia,2020-02-06,0,0,0,0,NaN,
Islandia,2020-02-07,0,0,0,0,NaN,
Islandia,2020-02-08,0,0,0,0,NaN,
Islandia,2020-02-09,0,0,0,0,NaN,
Islandia,2020-02-10,0,0,0,0,NaN,
Islandia,2020-02-11,0,0,0,0,NaN,
Islandia,2020-02-12,0,0,0,0,NaN,
Islandia,2020-02-13,0,0,0,0,NaN,
Islandia,2020-02-14,0,0,0,0,NaN,
Islandia,2020-02-15,0,0,0,0,NaN,
Islandia,2020-02-16,0,0,0,0,NaN,
Islandia,2020-02-17,0,0,0,0,NaN,
Islandia,2020-02-18,0,0,0,0,NaN,
Islandia,2020-02-19,0,0,0,0,NaN,
Islandia,2020-02-20,0,0,0,0,NaN,
Islandia,2020-02-21,0,0,0,0,NaN,
Islandia,2020-02-22,0,0,0,0,NaN,
Islandia,2020-02-23,0,0,0,0,NaN,
Islandia,2020-02-24,0,0,0,0,NaN,
Islandia,2020-02-25,0,0,0,0,NaN,
Islandia,2020-02-26,0,0,0,0,NaN,
Islandia,2020-02-27,0,0,0,0,NaN,
Islandia,2020-02-28,1,0,0,1,0,
Islandia,2020-02-29,1,0,0,1,0,
Islandia,2020-03-01,3,0,0,3,0,
Islandia,2020-03-02,6,0,0,6,0,
Islandia,2020-03-03,11,0,0,11,0,
Islandia,2020-03-04,26,0,0,26,0,
Islandia,2020-03-05,34,0,0,34,0,
Islandia,2020-03-06,43,0,0,43,0,
Islandia,2020-03-07,50,0,0,50,0,
Islandia,2020-03-08,50,0,0,50,0,
Islandia,2020-03-09,58,0,0,58,0,
Islandia,2020-03-10,69,0,1,68,0,
Islandia,2020-03-11,85,0,1,84,0,
Islas del Canal,2020-01-22,0,0,0,0,NaN,
Islas del Canal,2020-01-23,0,0,0,0,NaN,
Islas del Canal,2020-01-24,0,0,0,0,NaN,
Islas del Canal,2020-01-25,0,0,0,0,NaN,
Islas del Canal,2020-01-26,0,0,0,0,NaN,
Islas del Canal,2020-01-27,0,0,0,0,NaN,
Islas del Canal,2020-01-28,0,0,0,0,NaN,
Islas del Canal,2020-01-29,0,0,0,0,NaN,
Islas del Canal,2020-01-30,0,0,0,0,NaN,
Islas del Canal,2020-01-31,0,0,0,0,NaN,
Islas del Canal,2020-02-01,0,0,0,0,NaN,
Islas del Canal,2020-02-02,0,0,0,0,NaN,
Islas del Canal,2020-02-03,0,0,0,0,NaN,
Islas del Canal,2020-02-04,0,0,0,0,NaN,
Islas del Canal,2020-02-05,0,0,0,0,NaN,
Islas del Canal,2020-02-06,0,0,0,0,NaN,
Islas del Canal,2020-02-07,0,0,0,0,NaN,
Islas del Canal,2020-02-08,0,0,0,0,NaN,
Islas del Canal,2020-02-09,0,0,0,0,NaN,
Islas del Canal,2020-02-10,0,0,0,0,NaN,
Islas del Canal,2020-02-11,0,0,0,0,NaN,
Islas del Canal,2020-02-12,0,0,0,0,NaN,
Islas del Canal,2020-02-13,0,0,0,0,NaN,
Islas del Canal,2020-02-14,0,0,0,0,NaN,
Islas del Canal,2020-02-15,0,0,0,0,NaN,
Islas del Canal,2020-02-16,0,0,0,0,NaN,
Islas del Canal,2020-02-17,0,0,0,0,NaN,
Islas del Canal,2020-02-18,0,0,0,0,NaN,
Islas del Canal,2020-02-19,0,0,0,0,NaN,
Islas del Canal,2020-02-20,0,0,0,0,NaN,
Islas del Canal,2020-02-21,0,0,0,0,NaN,
Islas del Canal,2020-02-22,0,0,0,0,NaN,
Islas del Canal,2020-02-23,0,0,0,0,NaN,
Islas del Canal,2020-02-24,0,0,0,0,NaN,
Islas del Canal,2020-02-25,0,0,0,0,NaN,
Islas del Canal,2020-02-26,0,0,0,0,NaN,
Islas del Canal,2020-02-27,0,0,0,0,NaN,
Islas del Canal,2020-02-28,0,0,0,0,NaN,
Islas del Canal,2020-02-29,0,0,0,0,NaN,
Islas del Canal,2020-03-01,0,0,0,0,NaN,
Islas del Canal,2020-03-02,0,0,0,0,NaN,
Islas del Canal,2020-03-03,0,0,0,0,NaN,
Islas del Canal,2020-03-04,0,0,0,0,NaN,
Islas del Canal,2020-03-05,0,0,0,0,NaN,
Islas del Canal,2020-03-06,0,0,0,0,NaN,
Islas del Canal,2020-03-07,0,0,0,0,NaN,
Islas del Canal,2020-03-08,0,0,0,0,NaN,
Islas del Canal,2020-03-09,0,0,0,0,NaN,
Islas del Canal,2020-03-10,1,0,0,1,0,
Islas del Canal,2020-03-11,0,0,0,0,NaN,
Islas Faroe,2020-01-22,0,0,0,0,NaN,
Islas Faroe,2020-01-23,0,0,0,0,NaN,
Islas Faroe,2020-01-24,0,0,0,0,NaN,
Islas Faroe,2020-01-25,0,0,0,0,NaN,
Islas Faroe,2020-01-26,0,0,0,0,NaN,
Islas Faroe,2020-01-27,0,0,0,0,NaN,
Islas Faroe,2020-01-28,0,0,0,0,NaN,
Islas Faroe,2020-01-29,0,0,0,0,NaN,
Islas Faroe,2020-01-30,0,0,0,0,NaN,
Islas Faroe,2020-01-31,0,0,0,0,NaN,
Islas Faroe,2020-02-01,0,0,0,0,NaN,
Islas Faroe,2020-02-02,0,0,0,0,NaN,
Islas Faroe,2020-02-03,0,0,0,0,NaN,
Islas Faroe,2020-02-04,0,0,0,0,NaN,
Islas Faroe,2020-02-05,0,0,0,0,NaN,
Islas Faroe,2020-02-06,0,0,0,0,NaN,
Islas Faroe,2020-02-07,0,0,0,0,NaN,
Islas Faroe,2020-02-08,0,0,0,0,NaN,
Islas Faroe,2020-02-09,0,0,0,0,NaN,
Islas Faroe,2020-02-10,0,0,0,0,NaN,
Islas Faroe,2020-02-11,0,0,0,0,NaN,
Islas Faroe,2020-02-12,0,0,0,0,NaN,
Islas Faroe,2020-02-13,0,0,0,0,NaN,
Islas Faroe,2020-02-14,0,0,0,0,NaN,
Islas Faroe,2020-02-15,0,0,0,0,NaN,
Islas Faroe,2020-02-16,0,0,0,0,NaN,
Islas Faroe,2020-02-17,0,0,0,0,NaN,
Islas Faroe,2020-02-18,0,0,0,0,NaN,
Islas Faroe,2020-02-19,0,0,0,0,NaN,
Islas Faroe,2020-02-20,0,0,0,0,NaN,
Islas Faroe,2020-02-21,0,0,0,0,NaN,
Islas Faroe,2020-02-22,0,0,0,0,NaN,
Islas Faroe,2020-02-23,0,0,0,0,NaN,
Islas Faroe,2020-02-24,0,0,0,0,NaN,
Islas Faroe,2020-02-25,0,0,0,0,NaN,
Islas Faroe,2020-02-26,0,0,0,0,NaN,
Islas Faroe,2020-02-27,0,0,0,0,NaN,
Islas Faroe,2020-02-28,0,0,0,0,NaN,
Islas Faroe,2020-02-29,0,0,0,0,NaN,
Islas Faroe,2020-03-01,0,0,0,0,NaN,
Islas Faroe,2020-03-02,0,0,0,0,NaN,
Islas Faroe,2020-03-03,0,0,0,0,NaN,
Islas Faroe,2020-03-04,1,0,0,1,0,
Islas Faroe,2020-03-05,1,0,0,1,0,
Islas Faroe,2020-03-06,1,0,0,1,0,
Islas Faroe,2020-03-07,1,0,0,1,0,
Islas Faroe,2020-03-08,2,0,0,2,0,
Islas Faroe,2020-03-09,2,0,0,2,0,
Islas Faroe,2020-03-10,2,0,0,2,0,
Islas Faroe,2020-03-11,0,0,0,0,NaN,
Israel,2020-01-22,0,0,0,0,NaN,
Israel,2020-01-23,0,0,0,0,NaN,
Israel,2020-01-24,0,0,0,0,NaN,
Israel,2020-01-25,0,0,0,0,NaN,
Israel,2020-01-26,0,0,0,0,NaN,
Israel,2020-01-27,0,0,0,0,NaN,
Israel,2020-01-28,0,0,0,0,NaN,
Israel,2020-01-29,0,0,0,0,NaN,
Israel,2020-01-30,0,0,0,0,NaN,
Israel,2020-01-31,0,0,0,0,NaN,
Israel,2020-02-01,0,0,0,0,NaN,
Israel,2020-02-02,0,0,0,0,NaN,
Israel,2020-02-03,0,0,0,0,NaN,
Israel,2020-02-04,0,0,0,0,NaN,
Israel,2020-02-05,0,0,0,0,NaN,
Israel,2020-02-06,0,0,0,0,NaN,
Israel,2020-02-07,0,0,0,0,NaN,
Israel,2020-02-08,0,0,0,0,NaN,
Israel,2020-02-09,0,0,0,0,NaN,
Israel,2020-02-10,0,0,0,0,NaN,
Israel,2020-02-11,0,0,0,0,NaN,
Israel,2020-02-12,0,0,0,0,NaN,
Israel,2020-02-13,0,0,0,0,NaN,
Israel,2020-02-14,0,0,0,0,NaN,
Israel,2020-02-15,0,0,0,0,NaN,
Israel,2020-02-16,0,0,0,0,NaN,
Israel,2020-02-17,0,0,0,0,NaN,
Israel,2020-02-18,0,0,0,0,NaN,
Israel,2020-02-19,0,0,0,0,NaN,
Israel,2020-02-20,0,0,0,0,NaN,
Israel,2020-02-21,1,0,0,1,0,
Israel,2020-02-22,1,0,0,1,0,
Israel,2020-02-23,1,0,0,1,0,
Israel,2020-02-24,1,0,0,1,0,
Israel,2020-02-25,1,0,0,1,0,
Israel,2020-02-26,2,0,0,2,0,
Israel,2020-02-27,3,0,1,2,0,
Israel,2020-02-28,4,0,1,3,0,
Israel,2020-02-29,7,0,1,6,0,
Israel,2020-03-01,10,0,1,9,0,
Israel,2020-03-02,10,0,1,9,0,
Israel,2020-03-03,12,0,1,11,0,
Israel,2020-03-04,15,0,1,14,0,
Israel,2020-03-05,16,0,1,15,0,
Israel,2020-03-06,21,0,2,19,0,
Israel,2020-03-07,21,0,2,19,0,
Israel,2020-03-08,39,0,2,37,0,
Israel,2020-03-09,39,0,2,37,0,
Israel,2020-03-10,58,0,4,54,0,
Israel,2020-03-11,109,0,4,105,0,
Italia,2020-01-22,0,0,0,0,NaN,
Italia,2020-01-23,0,0,0,0,NaN,
Italia,2020-01-24,0,0,0,0,NaN,
Italia,2020-01-25,0,0,0,0,NaN,
Italia,2020-01-26,0,0,0,0,NaN,
Italia,2020-01-27,0,0,0,0,NaN,
Italia,2020-01-28,0,0,0,0,NaN,
Italia,2020-01-29,0,0,0,0,NaN,
Italia,2020-01-30,0,0,0,0,NaN,
Italia,2020-01-31,2,0,0,2,0,
Italia,2020-02-01,2,0,0,2,0,
Italia,2020-02-02,2,0,0,2,0,
Italia,2020-02-03,2,0,0,2,0,
Italia,2020-02-04,2,0,0,2,0,
Italia,2020-02-05,2,0,0,2,0,
Italia,2020-02-06,2,0,0,2,0,
Italia,2020-02-07,3,0,0,3,0,
Italia,2020-02-08,3,0,0,3,0,
Italia,2020-02-09,3,0,0,3,0,
Italia,2020-02-10,3,0,0,3,0,
Italia,2020-02-11,3,0,0,3,0,
Italia,2020-02-12,3,0,0,3,0,
Italia,2020-02-13,3,0,0,3,0,
Italia,2020-02-14,3,0,0,3,0,
Italia,2020-02-15,3,0,0,3,0,
Italia,2020-02-16,3,0,0,3,0,
Italia,2020-02-17,3,0,0,3,0,
Italia,2020-02-18,3,0,0,3,0,
Italia,2020-02-19,3,0,0,3,0,
Italia,2020-02-20,3,0,0,3,0,
Italia,2020-02-21,20,1,0,19,5,
Italia,2020-02-22,62,2,1,59,3.23,
Italia,2020-02-23,155,3,2,150,1.94,
Italia,2020-02-24,229,7,1,221,3.06,
Italia,2020-02-25,322,10,1,311,3.11,
Italia,2020-02-26,453,12,3,438,2.65,
Italia,2020-02-27,655,17,45,593,2.6,
Italia,2020-02-28,888,21,46,821,2.36,
Italia,2020-02-29,1128,29,46,1053,2.57,
Italia,2020-03-01,1694,34,83,1577,2.01,
Italia,2020-03-02,2036,52,149,1835,2.55,
Italia,2020-03-03,2502,79,160,2263,3.16,
Italia,2020-03-04,3089,107,276,2706,3.46,
Italia,2020-03-05,3858,148,414,3296,3.84,
Italia,2020-03-06,4636,197,523,3916,4.25,
Italia,2020-03-07,5883,233,589,5061,3.96,
Italia,2020-03-08,7375,366,622,6387,4.96,
Italia,2020-03-09,9172,463,724,7985,5.05,
Italia,2020-03-10,10149,631,724,8794,6.22,
Italia,2020-03-11,12462,827,1045,10590,6.64,
Jamaica,2020-01-22,0,0,0,0,NaN,
Jamaica,2020-01-23,0,0,0,0,NaN,
Jamaica,2020-01-24,0,0,0,0,NaN,
Jamaica,2020-01-25,0,0,0,0,NaN,
Jamaica,2020-01-26,0,0,0,0,NaN,
Jamaica,2020-01-27,0,0,0,0,NaN,
Jamaica,2020-01-28,0,0,0,0,NaN,
Jamaica,2020-01-29,0,0,0,0,NaN,
Jamaica,2020-01-30,0,0,0,0,NaN,
Jamaica,2020-01-31,0,0,0,0,NaN,
Jamaica,2020-02-01,0,0,0,0,NaN,
Jamaica,2020-02-02,0,0,0,0,NaN,
Jamaica,2020-02-03,0,0,0,0,NaN,
Jamaica,2020-02-04,0,0,0,0,NaN,
Jamaica,2020-02-05,0,0,0,0,NaN,
Jamaica,2020-02-06,0,0,0,0,NaN,
Jamaica,2020-02-07,0,0,0,0,NaN,
Jamaica,2020-02-08,0,0,0,0,NaN,
Jamaica,2020-02-09,0,0,0,0,NaN,
Jamaica,2020-02-10,0,0,0,0,NaN,
Jamaica,2020-02-11,0,0,0,0,NaN,
Jamaica,2020-02-12,0,0,0,0,NaN,
Jamaica,2020-02-13,0,0,0,0,NaN,
Jamaica,2020-02-14,0,0,0,0,NaN,
Jamaica,2020-02-15,0,0,0,0,NaN,
Jamaica,2020-02-16,0,0,0,0,NaN,
Jamaica,2020-02-17,0,0,0,0,NaN,
Jamaica,2020-02-18,0,0,0,0,NaN,
Jamaica,2020-02-19,0,0,0,0,NaN,
Jamaica,2020-02-20,0,0,0,0,NaN,
Jamaica,2020-02-21,0,0,0,0,NaN,
Jamaica,2020-02-22,0,0,0,0,NaN,
Jamaica,2020-02-23,0,0,0,0,NaN,
Jamaica,2020-02-24,0,0,0,0,NaN,
Jamaica,2020-02-25,0,0,0,0,NaN,
Jamaica,2020-02-26,0,0,0,0,NaN,
Jamaica,2020-02-27,0,0,0,0,NaN,
Jamaica,2020-02-28,0,0,0,0,NaN,
Jamaica,2020-02-29,0,0,0,0,NaN,
Jamaica,2020-03-01,0,0,0,0,NaN,
Jamaica,2020-03-02,0,0,0,0,NaN,
Jamaica,2020-03-03,0,0,0,0,NaN,
Jamaica,2020-03-04,0,0,0,0,NaN,
Jamaica,2020-03-05,0,0,0,0,NaN,
Jamaica,2020-03-06,0,0,0,0,NaN,
Jamaica,2020-03-07,0,0,0,0,NaN,
Jamaica,2020-03-08,0,0,0,0,NaN,
Jamaica,2020-03-09,0,0,0,0,NaN,
Jamaica,2020-03-10,0,0,0,0,NaN,
Jamaica,2020-03-11,1,0,0,1,0,
Japón,2020-01-22,2,0,0,2,0,
Japón,2020-01-23,1,0,0,1,0,
Japón,2020-01-24,2,0,0,2,0,
Japón,2020-01-25,2,0,0,2,0,
Japón,2020-01-26,4,0,1,3,0,
Japón,2020-01-27,4,0,1,3,0,
Japón,2020-01-28,7,0,1,6,0,
Japón,2020-01-29,7,0,1,6,0,
Japón,2020-01-30,11,0,1,10,0,
Japón,2020-01-31,15,0,1,14,0,
Japón,2020-02-01,20,0,1,19,0,
Japón,2020-02-02,20,0,1,19,0,
Japón,2020-02-03,20,0,1,19,0,
Japón,2020-02-04,22,0,1,21,0,
Japón,2020-02-05,22,0,1,21,0,
Japón,2020-02-06,45,0,1,44,0,
Japón,2020-02-07,25,0,1,24,0,
Japón,2020-02-08,25,0,1,24,0,
Japón,2020-02-09,26,0,1,25,0,
Japón,2020-02-10,26,0,4,22,0,
Japón,2020-02-11,26,0,9,17,0,
Japón,2020-02-12,28,0,9,19,0,
Japón,2020-02-13,28,1,9,18,3.57,
Japón,2020-02-14,29,1,9,19,3.45,
Japón,2020-02-15,43,1,12,30,2.33,
Japón,2020-02-16,59,1,12,46,1.69,
Japón,2020-02-17,66,1,12,53,1.52,
Japón,2020-02-18,74,1,13,60,1.35,
Japón,2020-02-19,84,1,18,65,1.19,
Japón,2020-02-20,94,1,18,75,1.06,
Japón,2020-02-21,105,1,22,82,0.95,
Japón,2020-02-22,122,1,22,99,0.82,
Japón,2020-02-23,147,1,22,124,0.68,
Japón,2020-02-24,159,1,22,136,0.63,
Japón,2020-02-25,170,1,22,147,0.59,
Japón,2020-02-26,189,2,22,165,1.06,
Japón,2020-02-27,214,4,22,188,1.87,
Japón,2020-02-28,228,4,22,202,1.75,
Japón,2020-02-29,241,5,32,204,2.07,
Japón,2020-03-01,256,6,32,218,2.34,
Japón,2020-03-02,274,6,32,236,2.19,
Japón,2020-03-03,293,6,43,244,2.05,
Japón,2020-03-04,331,6,43,282,1.81,
Japón,2020-03-05,360,6,43,311,1.67,
Japón,2020-03-06,420,6,46,368,1.43,
Japón,2020-03-07,461,6,76,379,1.3,
Japón,2020-03-08,502,6,76,420,1.2,
Japón,2020-03-09,511,10,76,425,1.96,
Japón,2020-03-10,581,10,101,470,1.72,
Japón,2020-03-11,639,15,118,506,2.35,
Jordania,2020-01-22,0,0,0,0,NaN,
Jordania,2020-01-23,0,0,0,0,NaN,
Jordania,2020-01-24,0,0,0,0,NaN,
Jordania,2020-01-25,0,0,0,0,NaN,
Jordania,2020-01-26,0,0,0,0,NaN,
Jordania,2020-01-27,0,0,0,0,NaN,
Jordania,2020-01-28,0,0,0,0,NaN,
Jordania,2020-01-29,0,0,0,0,NaN,
Jordania,2020-01-30,0,0,0,0,NaN,
Jordania,2020-01-31,0,0,0,0,NaN,
Jordania,2020-02-01,0,0,0,0,NaN,
Jordania,2020-02-02,0,0,0,0,NaN,
Jordania,2020-02-03,0,0,0,0,NaN,
Jordania,2020-02-04,0,0,0,0,NaN,
Jordania,2020-02-05,0,0,0,0,NaN,
Jordania,2020-02-06,0,0,0,0,NaN,
Jordania,2020-02-07,0,0,0,0,NaN,
Jordania,2020-02-08,0,0,0,0,NaN,
Jordania,2020-02-09,0,0,0,0,NaN,
Jordania,2020-02-10,0,0,0,0,NaN,
Jordania,2020-02-11,0,0,0,0,NaN,
Jordania,2020-02-12,0,0,0,0,NaN,
Jordania,2020-02-13,0,0,0,0,NaN,
Jordania,2020-02-14,0,0,0,0,NaN,
Jordania,2020-02-15,0,0,0,0,NaN,
Jordania,2020-02-16,0,0,0,0,NaN,
Jordania,2020-02-17,0,0,0,0,NaN,
Jordania,2020-02-18,0,0,0,0,NaN,
Jordania,2020-02-19,0,0,0,0,NaN,
Jordania,2020-02-20,0,0,0,0,NaN,
Jordania,2020-02-21,0,0,0,0,NaN,
Jordania,2020-02-22,0,0,0,0,NaN,
Jordania,2020-02-23,0,0,0,0,NaN,
Jordania,2020-02-24,0,0,0,0,NaN,
Jordania,2020-02-25,0,0,0,0,NaN,
Jordania,2020-02-26,0,0,0,0,NaN,
Jordania,2020-02-27,0,0,0,0,NaN,
Jordania,2020-02-28,0,0,0,0,NaN,
Jordania,2020-02-29,0,0,0,0,NaN,
Jordania,2020-03-01,0,0,0,0,NaN,
Jordania,2020-03-02,0,0,0,0,NaN,
Jordania,2020-03-03,1,0,0,1,0,
Jordania,2020-03-04,1,0,0,1,0,
Jordania,2020-03-05,1,0,0,1,0,
Jordania,2020-03-06,1,0,0,1,0,
Jordania,2020-03-07,1,0,0,1,0,
Jordania,2020-03-08,1,0,0,1,0,
Jordania,2020-03-09,1,0,0,1,0,
Jordania,2020-03-10,1,0,0,1,0,
Jordania,2020-03-11,1,0,0,1,0,
Kuwait,2020-01-22,0,0,0,0,NaN,
Kuwait,2020-01-23,0,0,0,0,NaN,
Kuwait,2020-01-24,0,0,0,0,NaN,
Kuwait,2020-01-25,0,0,0,0,NaN,
Kuwait,2020-01-26,0,0,0,0,NaN,
Kuwait,2020-01-27,0,0,0,0,NaN,
Kuwait,2020-01-28,0,0,0,0,NaN,
Kuwait,2020-01-29,0,0,0,0,NaN,
Kuwait,2020-01-30,0,0,0,0,NaN,
Kuwait,2020-01-31,0,0,0,0,NaN,
Kuwait,2020-02-01,0,0,0,0,NaN,
Kuwait,2020-02-02,0,0,0,0,NaN,
Kuwait,2020-02-03,0,0,0,0,NaN,
Kuwait,2020-02-04,0,0,0,0,NaN,
Kuwait,2020-02-05,0,0,0,0,NaN,
Kuwait,2020-02-06,0,0,0,0,NaN,
Kuwait,2020-02-07,0,0,0,0,NaN,
Kuwait,2020-02-08,0,0,0,0,NaN,
Kuwait,2020-02-09,0,0,0,0,NaN,
Kuwait,2020-02-10,0,0,0,0,NaN,
Kuwait,2020-02-11,0,0,0,0,NaN,
Kuwait,2020-02-12,0,0,0,0,NaN,
Kuwait,2020-02-13,0,0,0,0,NaN,
Kuwait,2020-02-14,0,0,0,0,NaN,
Kuwait,2020-02-15,0,0,0,0,NaN,
Kuwait,2020-02-16,0,0,0,0,NaN,
Kuwait,2020-02-17,0,0,0,0,NaN,
Kuwait,2020-02-18,0,0,0,0,NaN,
Kuwait,2020-02-19,0,0,0,0,NaN,
Kuwait,2020-02-20,0,0,0,0,NaN,
Kuwait,2020-02-21,0,0,0,0,NaN,
Kuwait,2020-02-22,0,0,0,0,NaN,
Kuwait,2020-02-23,0,0,0,0,NaN,
Kuwait,2020-02-24,1,0,0,1,0,
Kuwait,2020-02-25,11,0,0,11,0,
Kuwait,2020-02-26,26,0,0,26,0,
Kuwait,2020-02-27,43,0,0,43,0,
Kuwait,2020-02-28,45,0,0,45,0,
Kuwait,2020-02-29,45,0,0,45,0,
Kuwait,2020-03-01,45,0,0,45,0,
Kuwait,2020-03-02,56,0,0,56,0,
Kuwait,2020-03-03,56,0,0,56,0,
Kuwait,2020-03-04,56,0,0,56,0,
Kuwait,2020-03-05,58,0,0,58,0,
Kuwait,2020-03-06,58,0,0,58,0,
Kuwait,2020-03-07,61,0,0,61,0,
Kuwait,2020-03-08,64,0,1,63,0,
Kuwait,2020-03-09,64,0,1,63,0,
Kuwait,2020-03-10,69,0,1,68,0,
Kuwait,2020-03-11,72,0,2,70,0,
Letonia,2020-01-22,0,0,0,0,NaN,
Letonia,2020-01-23,0,0,0,0,NaN,
Letonia,2020-01-24,0,0,0,0,NaN,
Letonia,2020-01-25,0,0,0,0,NaN,
Letonia,2020-01-26,0,0,0,0,NaN,
Letonia,2020-01-27,0,0,0,0,NaN,
Letonia,2020-01-28,0,0,0,0,NaN,
Letonia,2020-01-29,0,0,0,0,NaN,
Letonia,2020-01-30,0,0,0,0,NaN,
Letonia,2020-01-31,0,0,0,0,NaN,
Letonia,2020-02-01,0,0,0,0,NaN,
Letonia,2020-02-02,0,0,0,0,NaN,
Letonia,2020-02-03,0,0,0,0,NaN,
Letonia,2020-02-04,0,0,0,0,NaN,
Letonia,2020-02-05,0,0,0,0,NaN,
Letonia,2020-02-06,0,0,0,0,NaN,
Letonia,2020-02-07,0,0,0,0,NaN,
Letonia,2020-02-08,0,0,0,0,NaN,
Letonia,2020-02-09,0,0,0,0,NaN,
Letonia,2020-02-10,0,0,0,0,NaN,
Letonia,2020-02-11,0,0,0,0,NaN,
Letonia,2020-02-12,0,0,0,0,NaN,
Letonia,2020-02-13,0,0,0,0,NaN,
Letonia,2020-02-14,0,0,0,0,NaN,
Letonia,2020-02-15,0,0,0,0,NaN,
Letonia,2020-02-16,0,0,0,0,NaN,
Letonia,2020-02-17,0,0,0,0,NaN,
Letonia,2020-02-18,0,0,0,0,NaN,
Letonia,2020-02-19,0,0,0,0,NaN,
Letonia,2020-02-20,0,0,0,0,NaN,
Letonia,2020-02-21,0,0,0,0,NaN,
Letonia,2020-02-22,0,0,0,0,NaN,
Letonia,2020-02-23,0,0,0,0,NaN,
Letonia,2020-02-24,0,0,0,0,NaN,
Letonia,2020-02-25,0,0,0,0,NaN,
Letonia,2020-02-26,0,0,0,0,NaN,
Letonia,2020-02-27,0,0,0,0,NaN,
Letonia,2020-02-28,0,0,0,0,NaN,
Letonia,2020-02-29,0,0,0,0,NaN,
Letonia,2020-03-01,0,0,0,0,NaN,
Letonia,2020-03-02,1,0,0,1,0,
Letonia,2020-03-03,1,0,0,1,0,
Letonia,2020-03-04,1,0,0,1,0,
Letonia,2020-03-05,1,0,0,1,0,
Letonia,2020-03-06,1,0,0,1,0,
Letonia,2020-03-07,1,0,0,1,0,
Letonia,2020-03-08,2,0,0,2,0,
Letonia,2020-03-09,6,0,0,6,0,
Letonia,2020-03-10,8,0,1,7,0,
Letonia,2020-03-11,10,0,1,9,0,
Líbano,2020-01-22,0,0,0,0,NaN,
Líbano,2020-01-23,0,0,0,0,NaN,
Líbano,2020-01-24,0,0,0,0,NaN,
Líbano,2020-01-25,0,0,0,0,NaN,
Líbano,2020-01-26,0,0,0,0,NaN,
Líbano,2020-01-27,0,0,0,0,NaN,
Líbano,2020-01-28,0,0,0,0,NaN,
Líbano,2020-01-29,0,0,0,0,NaN,
Líbano,2020-01-30,0,0,0,0,NaN,
Líbano,2020-01-31,0,0,0,0,NaN,
Líbano,2020-02-01,0,0,0,0,NaN,
Líbano,2020-02-02,0,0,0,0,NaN,
Líbano,2020-02-03,0,0,0,0,NaN,
Líbano,2020-02-04,0,0,0,0,NaN,
Líbano,2020-02-05,0,0,0,0,NaN,
Líbano,2020-02-06,0,0,0,0,NaN,
Líbano,2020-02-07,0,0,0,0,NaN,
Líbano,2020-02-08,0,0,0,0,NaN,
Líbano,2020-02-09,0,0,0,0,NaN,
Líbano,2020-02-10,0,0,0,0,NaN,
Líbano,2020-02-11,0,0,0,0,NaN,
Líbano,2020-02-12,0,0,0,0,NaN,
Líbano,2020-02-13,0,0,0,0,NaN,
Líbano,2020-02-14,0,0,0,0,NaN,
Líbano,2020-02-15,0,0,0,0,NaN,
Líbano,2020-02-16,0,0,0,0,NaN,
Líbano,2020-02-17,0,0,0,0,NaN,
Líbano,2020-02-18,0,0,0,0,NaN,
Líbano,2020-02-19,0,0,0,0,NaN,
Líbano,2020-02-20,0,0,0,0,NaN,
Líbano,2020-02-21,1,0,0,1,0,
Líbano,2020-02-22,1,0,0,1,0,
Líbano,2020-02-23,1,0,0,1,0,
Líbano,2020-02-24,1,0,0,1,0,
Líbano,2020-02-25,1,0,0,1,0,
Líbano,2020-02-26,2,0,0,2,0,
Líbano,2020-02-27,2,0,0,2,0,
Líbano,2020-02-28,2,0,0,2,0,
Líbano,2020-02-29,4,0,0,4,0,
Líbano,2020-03-01,10,0,0,10,0,
Líbano,2020-03-02,13,0,0,13,0,
Líbano,2020-03-03,13,0,0,13,0,
Líbano,2020-03-04,13,0,1,12,0,
Líbano,2020-03-05,16,0,1,15,0,
Líbano,2020-03-06,22,0,1,21,0,
Líbano,2020-03-07,22,0,1,21,0,
Líbano,2020-03-08,32,0,1,31,0,
Líbano,2020-03-09,32,0,1,31,0,
Líbano,2020-03-10,41,1,1,39,2.44,
